No,Content,Title,Price,Picture
355915284524115_4119688221480117,小小的角落生物，可愛的辦公室保暖毯平鋪尺寸約100X70cm，捲起來收納❤️-辦公室保暖毯約100X70cm企鵝｜貓咪｜蜥蜴｜炸蝦｜白熊｜豬排 $95Whatsapp: 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2s披肩,辦公室保暖毯約100X70cm企鵝｜貓咪｜蜥蜴｜炸蝦｜白熊｜豬排,95,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/200392645_4119688184813454_5862377540391923026_n.jpg?stp=dst-jpg_p720x720&_nc_cat=106&ccb=1-7&_nc_sid=a26aad&_nc_ohc=5kjIZrqhlDQAX9Nelh1&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfAkhXJIP1HxYzNCqgyZMpYYxu01TR-MQ_zLRXFgHXKE6A&oe=64CC86BA
355915284524115_4176431955805743,作為一部陪伴著大家長大的動漫作品，《哆啦A夢》自從被改編成動畫播出以來，一直在全世界各地有著超高的人氣，深受各位大朋友小朋友們的喜愛，可是就是這樣一部「人畜無害」的作品，居然也慘遭在某些國家和地區遭遇禁播，而去有的理由聽起來仿佛是搞笑一樣。以下列了幾個原因，不知您認同嗎？-禁播國家：巴基斯坦。禁播原因：教壞小朋友巴基斯坦某個政黨的議員一直呼籲，《哆啦A夢》中的大雄是個好色之徒，老是偷看靜香洗澡，會教壞小朋友，而且容易讓大家養成無法自立的毛病，另外大雄暗戀靜香的故事內容被認為和當地某些群眾的宗教信仰有某些衝突。-禁播國家：印度。禁播原因：大雄好吃懶做不學習印度某位吃飽了沒事做的社會運動人士曾經多次給政府抗議要求禁播《哆啦A夢》，為此還上過BBC的新聞。他反對《哆啦A夢》的理由是大雄不認人蠢，而且太好吃懶做，不好好學習，做事情都依賴哆啦A夢而不自己努力，容易讓孩子學壞。-可愛多啦B夢防滑拖鞋$95尺碼：35-40Whatsapp: 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #人面獸心拖鞋 #s2s拖鞋,禁播國家：巴基斯坦。禁播原因：教壞小朋友巴基斯坦某個政黨的議員一直呼籲，《哆啦A夢》中的大雄是個好色之徒，老是偷看靜香洗澡，會教壞小朋友，而且容易讓大家養成無法自立的毛病，另外大雄暗戀靜香的故事內容被認為和當地某些群眾的宗教信仰有某些衝突。-禁播國家：印度。禁播原因：大雄好吃懶做不學習印度某位吃飽了沒事做的社會運動人士曾經多次給政府抗議要求禁播《哆啦A夢》，為此還上過BBC的新聞。他反對《哆啦A夢》的理由是大雄不認人蠢，而且太好吃懶做，不好好學習，做事情都依賴哆啦A夢而不自己努力，容易讓孩子學壞。-可愛多啦B夢防滑拖鞋,95,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/213366654_4176431922472413_2311222866613943685_n.jpg?stp=dst-jpg_p720x720&_nc_cat=109&ccb=1-7&_nc_sid=a26aad&_nc_ohc=HvIHaHtDviwAX_F3jvL&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfCkpU4d0mA2DVvoquwTChJJ1PiI1sh_FbBFPOSBND2zNg&oe=64AB14C5
355915284524115_4209979765784295,又玩得 又用得 仲防撞性能一流？超級咬人手機殼可以和朋友一起玩的手機殼一流！-咬人魚手機殼$95Iphone型號適用-Whatsapp: 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #s2s手機殼 #s2scase,咬人魚手機殼,95,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/218712251_4209979719117633_5711584368524883622_n.jpg?stp=dst-jpg_p720x720&_nc_cat=108&ccb=1-7&_nc_sid=a26aad&_nc_ohc=O06JZSJoOKsAX8q7CJh&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfCoKogiSwm-4dbuRdJVwjU55WPu8V7BOf_VFyWupbit1A&oe=64AAB5F1
355915284524115_4264404827008455,維尼點解討厭芝士？ 相信無人不知維尼鍾意食蜂蜜，但你又知唔知點解維尼會討厭芝士？據說維尼有喺所有食物上都淋上蜂蜜，令食物變甜嘅習慣。但只有芝士係點都無法變甜，所以維尼就唔食芝士啦。-超可愛款！！店主也私藏了兩個了-茲姆茲姆 Airpods套款式： 小豬/維尼/Daisy/唐老$95-whatsapp: 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2sairpods,超可愛款！！店主也私藏了兩個了-茲姆茲姆 Airpods套款式： 小豬/維尼/Daisy/唐老,95,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/217115882_4264404750341796_7956304941078016670_n.jpg?stp=dst-jpg_p720x720&_nc_cat=102&ccb=1-7&_nc_sid=a26aad&_nc_ohc=qYmzoNbDXlEAX9igi2Y&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfClIsC381GUsNzqLZgwaM6Unc3YJWHdAfqzWuyKn3fa_g&oe=64AAC6FE
355915284524115_4267259756722962,可愛按壓小殼每個小Button都可以很療癒的按❤️加上超美的顏色，我也可以留一個嗎（？）-七彩卡通按按殼$95Iphone適用.Whatsapp 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業 #畢業禮物 #s2s手機殼,七彩卡通按按殼,95,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/226512417_4267259706722967_2223386162053996276_n.jpg?stp=dst-jpg_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=a26aad&_nc_ohc=nT9vEi3A2F0AX9cG8at&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfCU1foMTuSZz_x3dCENASHZkZB-WfCyn77qozLJVPWijw&oe=64AA72A9
355915284524115_4306003252848612,**新款！**可愛按壓小殼每個小Button都可以很療癒的按❤️加上超美的顏色，我也可以留一個嗎（？）-新款按按手機殼款式：Loso / 小豬 / pooh / 唐老鴨$95Iphone適用.Whatsapp 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業 #畢業禮物 #s2s手機殼,新款按按手機殼款式：Loso / 小豬 / pooh / 唐老鴨,95,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/237948288_4306003196181951_2986924973345332819_n.jpg?stp=dst-jpg_p720x720&_nc_cat=102&ccb=1-7&_nc_sid=a26aad&_nc_ohc=uYkPISwWXIQAX-2ivKO&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfBU3WT2B5XI3WLzaONbP39zBua5nH0BnC7us4vv2_aIkw&oe=64AA8BF8
355915284524115_4345033882278882,**新款第二彈！**可愛按壓小殼新增韓國人氣熊熊款每個小Button都可以很療癒的按❤️加上超美的顏色，我也可以留一個嗎（？）-熊熊按按手機殼款式：淺/深$95Iphone適用.Whatsapp 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業 #畢業禮物 #s2s手機殼,熊熊按按手機殼款式：淺/深,95,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/239913314_4345033842278886_3832697380790579514_n.jpg?stp=dst-jpg_p720x720&_nc_cat=101&ccb=1-7&_nc_sid=a26aad&_nc_ohc=naxbR1Q_3mIAX9JeDwD&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfCaM_6TcVj__mkv7jkPmTTO353TO3W6u1YhOVl1qTj_iw&oe=64A9906A
355915284524115_4372679279514342,真係超級肚餓啊充滿油脂嘅case今晚就去訂燒肉啦！-肉類AIRPODS套五花肉/牛扒pro/1+2代適用$95Whatsapp: 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業 #畢業禮物 #s2sAirPods,肉類AIRPODS套五花肉/牛扒pro/1+2代適用,95,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/241439027_4372679222847681_4388912506942211888_n.jpg?stp=dst-jpg_p720x720&_nc_cat=110&ccb=1-7&_nc_sid=a26aad&_nc_ohc=xX1ueSR_iUYAX8Pk0-M&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfCjC14-Wpl7Z8BgdacjlYWCgUk1zvPI5S8SNSDupVTxSw&oe=64AA961D
355915284524115_4391258954323041,我愛鴨子鴨子愛我醉愛鴨子鴨子愛我-可愛腳腳小鴨殼iPhone適用-$95Whatsapp: 55109214 - #hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2s手機殼,可愛腳腳小鴨殼iPhone適用-,95,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/241475614_4391258890989714_2261521894501226875_n.jpg?stp=dst-jpg_p720x720&_nc_cat=111&ccb=1-7&_nc_sid=a26aad&_nc_ohc=q1HEjWUDr1wAX_D91Zl&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfCnDSOPLkZqT_GXHHYQ74aTl3nz8_hxtj45fLMDajgWLA&oe=64A92B27
355915284524115_4457827127666223,可愛的手繪枕頭套套裝！方面的胡迪超級可愛❤️-反斗奇兵枕頭套毛絨質地43cmx63cm$95-Whatsapp: 55109214-注意：床品第一次清洗用清水即可；水温不宜過高，温水或冷水即可能 - #hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2s床單,反斗奇兵枕頭套毛絨質地43cmx63cm,95,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/243559386_4457827074332895_8548590730918256148_n.jpg?stp=dst-jpg_p720x720&_nc_cat=102&ccb=1-7&_nc_sid=a26aad&_nc_ohc=TclpwwK2-FcAX_lnuic&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfCUvqbVy-ipaw-Ai7pB2ZOeXW0LIF-ngeo3jSvSA_t_3A&oe=64AAD723
355915284524115_4504848872964048,可愛腳腳小拖鞋暖暖的用腳腳保護你的腳腳❤️鴨～鴨～-日式可愛腳腳拖鞋絨毛質地，可水洗超耐用款$9535-44碼-Whatsapp: 55109214 - #hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2s拖鞋,日式可愛腳腳拖鞋絨毛質地，可水洗超耐用款,95,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/241273771_4504848839630718_5205812961122064326_n.jpg?stp=dst-jpg_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=a26aad&_nc_ohc=XDosPQ1MOS8AX98GGHS&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfDMQXBD1rFmo0g2E55soVhizy_er2rNpdEjZ6sY9pyXdw&oe=64AA67F1
355915284524115_4573887866060148,警局電話響了。一個警官拿起聽筒，還沒來得及說你好，就聽見裡面大叫：救命！！救命！！！警官安慰道：別急，小姐，慢慢說，出了什麼事？電話裡：有只貓從窗口進來了！快來救我！警官：貓？貓沒什麼可怕的啊。！ 電話裡：貓很可怕！快救救我！警官無可奈何的說：小姐，您聽我說，貓真的沒什麼可怕的，您到底是誰啊？電話裡：是鸚鵡！我是鸚鵡多謝讀者提供笑話 ：）-可愛貓貓造型小杯尺寸:10cm x 6cm300ml$95／1$260／3-Whatsapp: 55109214- - #hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2s杯,可愛貓貓造型小杯尺寸:10cm x 6cm300ml,95,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/256274007_4573887806060154_5414129383206286507_n.jpg?stp=dst-jpg_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=a26aad&_nc_ohc=pxfc4ZnwpOgAX_xpDSe&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfCSOgLbwEWpE6km7QbiZaSqQpaW07Q3uKmF70V3rQlBaQ&oe=64A9DB17
355915284524115_4861264723989126,身邊有頭髮稀少的朋友嗎建議這款雷鬼頭髮冷帽送給你的朋友正所謂 有頭髮 就有辦法希望可以幫到你們頭髮稀少的朋友-雷鬼造型頭髮帽$95whatsapp:55109214~#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #創新 #有趣 #生日禮物 #生日 #禮物 #birthday #gift #拍拖 #情侶 #週年 #月亮燈 #驚喜 #diy #手工 #handmad #手作 #食人花 #訂造 #手機殼 #iphonecase #S2S帽,雷鬼造型頭髮帽,95,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/272797925_4861264653989133_1520791153220738656_n.jpg?stp=dst-jpg_p720x720&_nc_cat=102&ccb=1-7&_nc_sid=a26aad&_nc_ohc=HPfv8MSgoTgAX_oOfhB&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfDrhRn2ATDTi4t-oj8DlUGGUUJ0SWvPU7cHhN9LISXrWA&oe=64AA0BAB
355915284524115_4864894936959438,‼️現貨‼️有一個國家規定不能打麻將。但是有一天，四個人偷偷在帳棚裡打麻將，不久，被鄰居發現，鄰居趕緊報警。警察到的時候，四個人已經都躲起來了，可是當警察翻開帳篷的時候，發現裡面還有一個人。警察說:「哈哈!看你怎麼躲~有話到法官面前說吧!」這時這個人趕緊說:「警察大人，我就是『麻將』阿!」多謝大大提供笑話-麻...將...扭計骰$95-Whatsapp: 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #人面獸心拖鞋 #s2s麻將,麻...將...扭計骰,95,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/272853183_4864894893626109_4172822493078845855_n.jpg?stp=dst-jpg_p720x720&_nc_cat=108&ccb=1-7&_nc_sid=a26aad&_nc_ohc=wa8274t7tCEAX_WhdBb&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfANpEHPDBT8xr1gkgXPuaXLV-FH62YGTqDuZYj9ljutcg&oe=64A97608
355915284524115_4952470511535213,外國極噁心重口味仆街仔你好玩唔玩玩屎！！！屎屎屎屎屎屎屎屎屎屎屎屎屎屎屎屎屎屎屎屎屎屎屎屎-便便造型茶隔$95Whatsapp: 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #人面獸心拖鞋 #s2s生活用品,便便造型茶隔,95,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/274794454_4952470458201885_1808881620641281187_n.jpg?stp=dst-jpg_p720x720&_nc_cat=110&ccb=1-7&_nc_sid=a26aad&_nc_ohc=mbURc6_qPvQAX-WhfmO&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfCKwPtns36VzUEH2rgTDPauPPquwY9y30dly0lcexYnUw&oe=64AA42FD
355915284524115_4977531032362494,鴨鴨鴨鴨告訴大家一個冷知識﻿唐老鴨是迪士尼裡面最有情緒、最多表情的角色！﻿雖然他是講話口齒不清的小鴨芬蘭更曾一度禁止唐老鴨，有說是因為他沒穿褲子。-萬用髮帶頭巾頭箍款式：頭巾 / 頭箍$95Whatsapp:55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2s頭巾,萬用髮帶頭巾頭箍款式：頭巾 / 頭箍,95,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/275304562_4977530995695831_7358705535923050482_n.jpg?stp=dst-jpg_p720x720&_nc_cat=109&ccb=1-7&_nc_sid=a26aad&_nc_ohc=rmHO0oadxwkAX-Fm8Ou&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfCL_OpDJqcEw4KCtYMn7Q58rSDqln_tywDCvYu2aNEG9g&oe=64A98743
355915284524115_5101262243322705,伴我開玩笑 悶了相約見年月裏頭天天笑未停你...你的真摯使我沒疲累天真分享夢想這快樂延續到秋冬Stand By Me-維他造型袋檸檬茶／維他奶17x13x5cm硬PU材料$95-Whatsapp 55109214#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2s袋,維他造型袋檸檬茶／維他奶17x13x5cm硬PU材料,95,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/279005908_5101262193322710_6008008956326790214_n.jpg?stp=dst-jpg_p720x720&_nc_cat=111&ccb=1-7&_nc_sid=a26aad&_nc_ohc=5j3KHOwEtCwAX_p7Z5k&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfC8qv5eVBwpw89aDMlpXkL54_nC_2v2KTwh-zEyezZSoQ&oe=64AAA300
355915284524115_5106679796114283,真係超級肚餓啊減肥人士必買！-食物造型AIRPODS套蛋蛋/雞脾/炸雞pro/1+2代適用$95Whatsapp: 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業 #畢業禮物 #s2sAirPods,食物造型AIRPODS套蛋蛋/雞脾/炸雞pro/1+2代適用,95,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/278875038_5106679749447621_1373876363819802704_n.jpg?stp=dst-jpg_p720x720&_nc_cat=107&ccb=1-7&_nc_sid=a26aad&_nc_ohc=AgvtY8h2Xb4AX8pUwio&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfCz7TrsanlJK0MiW18aAHPMOv9CgxvobjDT8KZz2DzmGQ&oe=64AABC01
355915284524115_516777700456792,放上你愛人的相片可愛的小簡約款式手機殼-透明放卡手機殼Iphone 適用三眼款/勞蘇款$95$Whatsapp: 55109214- - #hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2s手機殼,透明放卡手機殼Iphone 適用三眼款/勞蘇款,95,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/307451031_516777677123461_3459301826105733822_n.jpg?stp=dst-jpg_p720x720&_nc_cat=101&ccb=1-7&_nc_sid=730e14&_nc_ohc=tqwmaHjSGOQAX-yTlcv&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfDoPSyq57erDzWiTZ5HIQ740es2f9WKkr5ARrWgBtsxKA&oe=64AAB9C8
355915284524115_5170938929688369,可愛的手繪風格中間更有鏡子位置可供照鏡美美的手機殼還不換上嗎？-三眼鏡面手機殼款式：三個角色款 /  八個角色款$95Iphone適用-Whatsapp: 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2s手機殼,三眼鏡面手機殼款式：三個角色款 /  八個角色款,95,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/281151312_5170938899688372_5731402893977481011_n.jpg?stp=dst-jpg_p720x720&_nc_cat=110&ccb=1-7&_nc_sid=a26aad&_nc_ohc=5HtPs3zvk44AX912Evo&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfCEHA_woJ8g21AeEswdGp_UBVpkTDZLrrR8XwFX1QHONQ&oe=64AADEC7
355915284524115_517666427034586,所謂「撚樣」，即「撚」嘅模樣，「撚」者，男根也。不過，「撚樣」一詞實際上並非如字面意思般指男根之樣貌，而係指好「撚」一樣咁樣衰嘅人，通常指男性，語帶侮辱性。略舉用法兩例如下：　　睇下林嘉祥條「撚樣」當時幾霸道！　　你個噉嘅「撚樣」想學人選香港先生？　　同「七頭」一詞想比，「撚樣」語氣更重，意思亦更絕，對人侮辱性更強。年長一輩多講「七頭」，年輕一輩則多用「撚樣」。兩者係一個講樣，一個講頭，其實意思都相同，都係將人比喻成男根以達到侮辱他人嘅目的，因此量詞亦多用「條」，皆因喻體係「一條條」嘅。　　「撚樣」同「七頭」都作名詞用以指人，但「點撚樣」呢個詞又點解釋呢？其實呢個時候，「撚」只係「點樣」之間嘅一個音節助詞，與「撚樣」完全無關。-撚樣手機殼Iphone 8 - Iphone 13系列適用$95whatsapp:55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #創新 #有趣 #生日禮物 #生日 #禮物 #birthday #gift #拍拖 #情侶 #週年 #月亮燈 #驚喜 #diy #手工 #handmad #手作 #食人花 #訂造 #手機殼 #iphonecase #s2s麻將 #s2s手機殼,撚樣手機殼Iphone 8 - Iphone 13系列適用,95,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/308653446_517666403701255_2701182608255838333_n.jpg?stp=dst-jpg_p720x720&_nc_cat=100&ccb=1-7&_nc_sid=730e14&_nc_ohc=evvICBAfd_AAX_USFQU&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfAnXIHM07g95zM6VLx6iNNNQVhBI0xB8r2J0xxM-ojtig&oe=64AACCEF
355915284524115_519398676861361,最可愛的迷你一款！！！！！！！！！超可愛！-鑑於天線寶寶頭頂長著形狀各異的「觸角」，加上他們所生活的Teletubbyland地表實在光滑美好到不像地球，許多不明真相的大人就把他們當作了外星人……其實，節目主創Andrew Davenport早就已經揭秘過：寶寶們的設計靈感來自NASA。因為登月視頻中的太空人們在失重環境裏行走時，像個剛剛學會走路的小孩子，索性就把角色定位為一群像太空人般探索未知世界的寶寶。-天線得得B得得掛件-$95一個$350一套四隻-Whatsapp: 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #S2S公仔,鑑於天線寶寶頭頂長著形狀各異的「觸角」，加上他們所生活的Teletubbyland地表實在光滑美好到不像地球，許多不明真相的大人就把他們當作了外星人……其實，節目主創Andrew Davenport早就已經揭秘過：寶寶們的設計靈感來自NASA。因為登月視頻中的太空人們在失重環境裏行走時，像個剛剛學會走路的小孩子，索性就把角色定位為一群像太空人般探索未知世界的寶寶。-天線得得B得得掛件-,95,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/308588272_519398646861364_9207439306698893249_n.jpg?stp=dst-jpg_p720x720&_nc_cat=108&ccb=1-7&_nc_sid=730e14&_nc_ohc=XJIKonO1B9wAX_Z5ICM&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfDPaXj_Kg6jFAFpwL44o5YbnsxWcn0UPWxrbeoKjEzRvA&oe=64A99E9E
355915284524115_525546829579879,聽說有一款沙丁魚罐頭超臭~~~~打開就會臭很久那種有人吃過嗎?這款包包把它做成沙丁魚罐頭還用了銀色pu布料整個就像真的罐頭一樣萌趣又可愛-刺繡化妝收納包尺寸 18.5X12.5X6CM藍色、綠色、黃色、橘色、米白$95-Whatsapp: 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #S2S底褲,刺繡化妝收納包尺寸 18.5X12.5X6CM藍色、綠色、黃色、橘色、米白,95,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/310606470_525546809579881_2180047656414560373_n.jpg?stp=dst-jpg_p720x720&_nc_cat=111&ccb=1-7&_nc_sid=730e14&_nc_ohc=8XBaCQOEEekAX_I4dU_&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfBzAoZK_AhrP0uFc_VPyYzQVzV0xQO6jxxux6uplwWr-A&oe=64AA5596
